episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/policy_entropy,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss 
21.0,14.0,18.4,10286.91,3,8,14891520,320,14891520,False,7953,1779,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-05,1650729605,10.219421863555908,18009.2423787117,28360,DESKTOP-1HD8C9H,127.0.0.1,18009.2423787117,569280,1779,11.156481266021729,"[18.0, 19.0, 19.0, 16.0, 18.0, 20.0, 20.0, 19.0, 19.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0]","[11363, 9838, 9693, 11286, 9868, 9616, 10057, 9672, 10032, 10463, 9292, 9749, 9771, 10163, 9441, 11479, 10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668]",383.225,835.019,9.373,34138.977,23.432,13656.654,10.924,14891520,14891520,14891520,320,14891520,14.37857142857143,6.700000000000001,0.0001,0.01,310.1361083984375,4.127472877502441,0.6819864511489868
21.0,14.0,18.42,10277.29,2,8,14900160,320,14900160,False,7955,1780,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-16,1650729616,10.244426250457764,18019.48680496216,28360,DESKTOP-1HD8C9H,127.0.0.1,18019.48680496216,569600,1780,11.156481266021729,"[19.0, 16.0, 18.0, 20.0, 20.0, 19.0, 19.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0]","[9693, 11286, 9868, 9616, 10057, 9672, 10032, 10463, 9292, 9749, 9771, 10163, 9441, 11479, 10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469]",375.353,852.531,7.817,40937.762,18.746,17070.226,15.614,14900160,14900160,14900160,320,14900160,13.800000000000002,6.700000000000001,0.0001,0.01,339.0397033691406,-2.8544158935546875,0.3148171603679657
21.0,14.0,18.41,10293.12,5,8,14908800,320,14908800,False,7960,1781,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-26,1650729626,10.033687114715576,18029.520492076874,28360,DESKTOP-1HD8C9H,127.0.0.1,18029.520492076874,569920,1781,11.156481266021729,"[19.0, 19.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0]","[9672, 10032, 10463, 9292, 9749, 9771, 10163, 9441, 11479, 10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475]",359.543,890.019,12.494,25613.19,17.18,18626.321,15.614,14908800,14908800,14908800,320,14908800,14.107142857142852,6.700000000000001,0.0001,0.01,333.6593322753906,1.5452253818511963,0.2932779788970947
21.0,14.0,18.4,10300.91,2,8,14917120,320,14917120,False,7962,1782,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-36,1650729636,10.021517992019653,18039.542010068893,28360,DESKTOP-1HD8C9H,127.0.0.1,18039.542010068893,570240,1782,11.156481266021729,"[19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0]","[10463, 9292, 9749, 9771, 10163, 9441, 11479, 10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570]",384.549,832.144,7.814,40949.878,21.388,14961.323,12.498,14917120,14917120,14917120,320,14917120,13.535714285714286,6.700000000000001,0.0001,0.01,335.7603454589844,-8.818293571472168,3.842029094696045
21.0,14.0,18.33,10348.89,5,8,14925440,320,14925440,False,7967,1783,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-46,1650729646,10.109498262405396,18049.6515083313,28360,DESKTOP-1HD8C9H,127.0.0.1,18049.6515083313,570560,1783,11.156481266021729,"[20.0, 18.0, 19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0]","[9441, 11479, 10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063]",364.703,877.425,9.382,34106.791,21.866,14634.808,15.592,14925440,14925440,14925440,320,14925440,13.364285714285714,6.700000000000001,0.0001,0.01,315.4944763183594,4.096948623657227,1.7613643407821655
21.0,14.0,18.34,10341.0,2,8,14934080,320,14934080,False,7969,1784,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-30-56,1650729656,10.236700534820557,18059.88820886612,28360,DESKTOP-1HD8C9H,127.0.0.1,18059.88820886612,570880,1784,11.156481266021729,"[19.0, 18.0, 20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0]","[10018, 10574, 9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363]",374.826,853.73,6.254,51167.013,24.991,12804.714,14.055,14934080,14934080,14934080,320,14934080,13.650000000000002,6.700000000000001,0.0001,0.01,338.0359802246094,2.270841121673584,1.359935998916626
21.0,14.0,18.37,10328.92,2,8,14942080,320,14942080,False,7971,1785,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-31-06,1650729666,9.705319166183472,18069.593528032303,28360,DESKTOP-1HD8C9H,127.0.0.1,18069.593528032303,571200,1785,11.156481266021729,"[20.0, 18.0, 16.0, 17.0, 16.0, 18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0]","[9884, 10776, 9896, 10256, 11448, 9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363, 9707, 9677]",381.362,839.097,3.125,102415.627,26.543,12056.04,12.493,14942080,14942080,14942080,320,14942080,13.739999999999998,6.700000000000001,0.0001,0.01,343.3764953613281,-6.84276008605957,0.7961447238922119
21.0,14.0,18.44,10303.73,5,8,14950080,320,14950080,False,7976,1786,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-31-16,1650729676,10.066355228424072,18079.659883260727,28360,DESKTOP-1HD8C9H,127.0.0.1,18079.659883260727,571520,1786,11.156481266021729,"[18.0, 18.0, 20.0, 19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 20.0, 19.0, 19.0, 17.0]","[9595, 10818, 10011, 9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363, 9707, 9677, 9836, 10473, 9999, 9596, 9837]",388.69,823.278,7.809,40976.256,23.432,13656.82,9.376,14950080,14950080,14950080,320,14950080,13.164285714285713,6.700000000000001,0.0001,0.01,331.0380859375,0.11413633823394775,0.8062979578971863
21.0,14.0,18.45,10302.66,3,8,14958080,320,14958080,False,7979,1787,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-31-26,1650729686,9.987576723098755,18089.647459983826,28360,DESKTOP-1HD8C9H,127.0.0.1,18089.647459983826,571840,1787,11.156481266021729,"[19.0, 17.0, 19.0, 18.0, 19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 20.0, 19.0, 19.0, 17.0, 17.0, 20.0, 20.0]","[9048, 10505, 9716, 9933, 10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363, 9707, 9677, 9836, 10473, 9999, 9596, 9837, 10643, 9761, 9913]",395.595,808.907,9.379,34119.884,17.183,18622.883,15.618,14958080,14958080,14958080,320,14958080,13.535714285714286,6.700000000000001,0.0001,0.01,329.6449890136719,-1.238235354423523,0.834781289100647
21.0,14.0,18.49,10323.21,4,8,14966400,320,14966400,False,7983,1788,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-31-36,1650729696,9.98407769203186,18099.631537675858,28360,DESKTOP-1HD8C9H,127.0.0.1,18099.631537675858,572160,1788,11.156481266021729,"[19.0, 17.0, 18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 20.0, 19.0, 19.0, 17.0, 17.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0]","[10957, 10962, 10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363, 9707, 9677, 9836, 10473, 9999, 9596, 9837, 10643, 9761, 9913, 9905, 9749, 10213, 11390]",375.147,852.998,6.254,51169.354,25.003,12798.474,9.37,14966400,14966400,14966400,320,14966400,14.035714285714286,6.700000000000001,0.0001,0.01,339.5302734375,-11.35511589050293,2.339437484741211
21.0,14.0,18.42,10343.93,2,8,14974720,320,14974720,False,7985,1789,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_21-31-47,1650729707,10.330778121948242,18109.962315797806,28360,DESKTOP-1HD8C9H,127.0.0.1,18109.962315797806,572480,1789,11.156481266021729,"[18.0, 20.0, 18.0, 20.0, 19.0, 19.0, 16.0, 20.0, 18.0, 19.0, 17.0, 19.0, 17.0, 18.0, 20.0, 18.0, 18.0, 18.0, 19.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 18.0, 14.0, 15.0, 16.0, 19.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 15.0, 20.0, 20.0, 18.0, 20.0, 18.0, 18.0, 17.0, 20.0, 19.0, 18.0, 18.0, 20.0, 18.0, 18.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 16.0, 21.0, 20.0, 18.0, 16.0, 19.0, 20.0, 19.0, 17.0, 19.0, 18.0, 20.0, 18.0, 18.0, 19.0, 17.0, 20.0, 20.0, 18.0, 17.0, 20.0, 19.0, 20.0, 20.0, 19.0, 20.0, 19.0, 19.0, 17.0, 17.0, 20.0, 20.0, 20.0, 20.0, 18.0, 19.0, 15.0, 14.0]","[10959, 9528, 9899, 9572, 9915, 10899, 10893, 9913, 10831, 9780, 11525, 10640, 10733, 10252, 10127, 9958, 9279, 10944, 10364, 10559, 10413, 11063, 9540, 9936, 10104, 10495, 10251, 9899, 10653, 9805, 9938, 11551, 10062, 10354, 9928, 10268, 9728, 10369, 9649, 10842, 10724, 10000, 9698, 10779, 9926, 10972, 11241, 11457, 10803, 10377, 10441, 11465, 9296, 10680, 10137, 9374, 11525, 9632, 9898, 9768, 10012, 10572, 11229, 10190, 9861, 10685, 10683, 9668, 9770, 10469, 10267, 10008, 11440, 9913, 10475, 10913, 9570, 11483, 10528, 9710, 10452, 12063, 9768, 10363, 9707, 9677, 9836, 10473, 9999, 9596, 9837, 10643, 9761, 9913, 9905, 9749, 10213, 11390, 12641, 11350]",415.947,769.329,6.253,51175.988,20.311,15754.863,37.483,14974720,14974720,14974720,320,14974720,13.433333333333335,6.700000000000001,0.0001,0.01,342.4361572265625,6.102360725402832,0.36687734723091125
